symbol,strategy,start_date,end_date,騰落率,平均勝率,平均取引日数,平均期待損益率,一日当たりの期待損益率平均,平均期待損益率long,一日当たりの期待損益率平均long,平均期待損益率short,一日当たりの期待損益率平均short,取引当たりの平均日数,平均取引数
XBTUSD,超短期ボリンジャー12日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,26.24,55.56,29.0,3.06,0.95,8.96,1.89,-1.65,-0.82,3.22,9.0
XBTUSD,超短期ボリンジャー12日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,24.82,50.0,26.0,3.17,0.98,8.04,1.79,-1.7,-0.85,3.25,8.0
XBTUSD,超短期ボリンジャー2日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,24.53,100.0,15.0,4.55,1.52,0.5,0.25,5.56,1.71,3.0,5.0
XBTUSD,超短期ボリンジャー9日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,24.44,66.67,31.0,2.75,0.8,8.49,1.7,-1.85,-0.84,3.44,9.0
XBTUSD,超短期ボリンジャー9日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,24.44,66.67,31.0,2.75,0.8,8.49,1.7,-1.85,-0.84,3.44,9.0
XBTUSD,超短期ボリンジャー9日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,24.44,66.67,31.0,2.75,0.8,8.49,1.7,-1.85,-0.84,3.44,9.0
XBTUSD,超短期ボリンジャー15日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,23.91,44.44,27.0,2.8,0.93,8.55,1.9,-1.8,-1.0,3.0,9.0
XBTUSD,超短期ボリンジャー15日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,23.76,80.0,18.0,4.72,1.31,9.33,2.0,-2.2,-1.1,3.6,5.0
XBTUSD,超短期ボリンジャー2日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,23.61,80.0,20.0,4.54,1.14,14.83,1.65,1.97,0.72,4.0,5.0
XBTUSD,超短期ボリンジャー6日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,23.52,54.55,38.0,2.29,0.66,4.67,1.11,0.29,0.1,3.45,11.0
XBTUSD,超短期ボリンジャー2日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,23.46,83.33,20.0,3.71,1.11,6.63,1.1,3.13,1.12,3.33,6.0
XBTUSD,超短期ボリンジャー2日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,22.7,100.0,15.0,5.26,1.4,6.62,1.1,4.81,1.6,3.75,4.0
XBTUSD,超短期ボリンジャー14日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,22.25,36.36,30.0,2.18,0.8,8.96,1.89,-1.69,-1.08,2.73,11.0
XBTUSD,超短期ボリンジャー3日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,21.09,60.0,28.0,2.08,0.74,2.11,0.94,2.06,0.65,2.8,10.0
XBTUSD,超短期ボリンジャー14日_1.20倍_決済差額0.00,2019-05-19,2019-08-18,20.89,44.44,27.0,2.48,0.83,8.54,1.9,-2.37,-1.32,3.0,9.0
XBTUSD,超短期ボリンジャー10日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,20.33,66.67,30.0,2.33,0.7,7.55,1.59,-1.85,-0.84,3.33,9.0
XBTUSD,超短期ボリンジャー10日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,20.33,66.67,30.0,2.33,0.7,7.55,1.59,-1.85,-0.84,3.33,9.0
XBTUSD,超短期ボリンジャー10日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,20.33,66.67,30.0,2.33,0.7,7.55,1.59,-1.85,-0.84,3.33,9.0
XBTUSD,超短期ボリンジャー15日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,20.31,100.0,15.0,4.85,1.29,6.16,1.54,0.91,0.3,3.75,4.0
XBTUSD,超短期ボリンジャー15日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,20.31,100.0,15.0,4.85,1.29,6.16,1.54,0.91,0.3,3.75,4.0
XBTUSD,超短期ボリンジャー13日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,20.11,41.67,32.0,1.89,0.71,8.98,1.89,-1.66,-1.02,2.67,12.0
XBTUSD,超短期ボリンジャー7日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,18.85,60.0,33.0,2.1,0.64,4.7,1.12,-0.51,-0.21,3.3,10.0
XBTUSD,超短期ボリンジャー15日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,18.75,50.0,25.0,2.58,0.83,8.52,1.89,-3.37,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー5日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,17.91,55.56,30.0,2.15,0.64,2.32,0.68,1.94,0.6,3.33,9.0
XBTUSD,超短期ボリンジャー12日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,17.12,50.0,25.0,2.34,0.75,8.04,1.79,-3.36,-1.92,3.12,8.0
XBTUSD,超短期ボリンジャー14日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,15.61,80.0,17.0,3.13,0.92,6.69,1.54,-2.21,-1.1,3.4,5.0
XBTUSD,超短期ボリンジャー15日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,15.26,41.67,32.0,1.54,0.58,5.55,1.39,-1.33,-0.78,2.67,12.0
XBTUSD,超短期ボリンジャー2日_1.10倍_決済差額0.00,2019-05-19,2019-08-18,13.39,60.0,17.0,2.76,0.81,14.71,1.63,-0.23,-0.12,3.4,5.0
XBTUSD,超短期ボリンジャー4日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,11.97,55.56,24.0,1.34,0.5,-0.02,-0.01,2.43,0.76,2.67,9.0
XBTUSD,超短期ボリンジャー3日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,11.89,58.33,34.0,1.11,0.39,3.01,1.0,-0.25,-0.09,2.83,12.0
XBTUSD,超短期ボリンジャー11日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,11.18,57.14,23.0,1.86,0.57,5.33,1.18,-2.77,-1.66,3.29,7.0
XBTUSD,超短期ボリンジャー14日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,11.08,66.67,18.0,1.95,0.65,6.68,1.54,-2.78,-1.67,3.0,6.0
XBTUSD,超短期ボリンジャー13日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー13日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー13日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー14日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー14日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー15日_1.40倍_決済差額0.00,2019-05-19,2019-08-18,9.22,50.0,25.0,1.6,0.51,6.57,1.46,-3.38,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー12日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,7.74,50.0,23.0,1.13,0.39,5.63,1.41,-3.37,-1.93,2.88,8.0
XBTUSD,超短期ボリンジャー15日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,7.62,57.14,22.0,1.48,0.47,4.98,1.25,-3.19,-1.6,3.14,7.0
XBTUSD,超短期ボリンジャー14日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,7.59,57.14,21.0,1.24,0.41,7.4,1.59,-3.37,-1.93,3.0,7.0
XBTUSD,超短期ボリンジャー14日_1.30倍_決済差額0.00,2019-05-19,2019-08-18,6.83,44.44,26.0,1.18,0.41,6.57,1.46,-3.14,-1.96,2.89,9.0
XBTUSD,超短期ボリンジャー15日_1.50倍_決済差額0.00,2019-05-19,2019-08-18,6.57,50.0,24.0,1.26,0.42,5.9,1.39,-3.37,-1.93,3.0,8.0
XBTUSD,超短期ボリンジャー15日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,6.57,50.0,24.0,1.26,0.42,5.9,1.39,-3.37,-1.93,3.0,8.0
XBTUSD,超短期ボリンジャー10日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,6.41,50.0,26.0,1.1,0.34,5.58,1.17,-3.37,-1.93,3.25,8.0
XBTUSD,超短期ボリンジャー13日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,6.06,50.0,24.0,1.14,0.38,5.65,1.33,-3.36,-1.92,3.0,8.0
XBTUSD,超短期ボリンジャー11日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,5.45,50.0,25.0,0.98,0.31,5.34,1.19,-3.37,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー11日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,5.45,50.0,25.0,0.98,0.31,5.34,1.19,-3.37,-1.93,3.12,8.0
XBTUSD,超短期ボリンジャー3日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,5.4,54.55,29.0,0.65,0.25,3.01,1.0,-1.31,-0.56,2.64,11.0
XBTUSD,超短期ボリンジャー12日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,4.43,57.14,21.0,0.9,0.3,3.66,0.92,-2.78,-1.67,3.0,7.0
XBTUSD,超短期ボリンジャー12日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,4.43,57.14,21.0,0.9,0.3,3.66,0.92,-2.78,-1.67,3.0,7.0
XBTUSD,超短期ボリンジャー12日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,4.43,57.14,21.0,0.9,0.3,3.66,0.92,-2.78,-1.67,3.0,7.0
XBTUSD,超短期ボリンジャー13日_1.80倍_決済差額0.00,2019-05-19,2019-08-18,4.43,57.14,21.0,0.9,0.3,3.66,0.92,-2.78,-1.67,3.0,7.0
XBTUSD,超短期ボリンジャー14日_1.60倍_決済差額0.00,2019-05-19,2019-08-18,3.43,50.0,23.0,0.81,0.28,4.98,1.25,-3.37,-1.93,2.88,8.0
XBTUSD,超短期ボリンジャー14日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,3.43,50.0,23.0,0.81,0.28,4.98,1.25,-3.37,-1.93,2.88,8.0
XBTUSD,超短期ボリンジャー13日_1.90倍_決済差額0.00,2019-05-19,2019-08-18,1.98,57.14,20.0,0.54,0.19,3.02,0.81,-2.77,-1.66,2.86,7.0
XBTUSD,超短期ボリンジャー13日_2.00倍_決済差額0.00,2019-05-19,2019-08-18,1.98,57.14,20.0,0.54,0.19,3.02,0.81,-2.77,-1.66,2.86,7.0
XBTUSD,超短期ボリンジャー11日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,1.39,44.44,27.0,0.52,0.17,5.33,1.18,-3.32,-1.84,3.0,9.0
XBTUSD,超短期ボリンジャー2日_1.00倍_決済差額0.00,2019-05-19,2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XBTUSD,超短期ボリンジャー13日_1.70倍_決済差額0.00,2019-05-19,2019-08-18,-0.98,50.0,23.0,0.14,0.05,3.66,0.92,-3.38,-1.93,2.88,8.0
